"","V1","V2"
"193","PRN_FcgR2a","PRN_ADCD"
"194","PRN_FcgR2a","TT_IgG1"
"195","PRN_FcgR2a","FHA_IgG1"
"196","PRN_FcgR2a","FHA_ADCD"
"197","PRN_FcgR2a","TT_FcgR2a"
"198","PRN_FcgR2a","FIM_FcgR2a"
"199","PRN_FcgR2a","PRN_FcgR3b"
"200","PRN_FcgR2a","TT_ADCP"
"201","PRN_FcgR2a","ACT_ADCD"
"202","PRN_FcgR2a","IPV3_IgG4"
"203","PRN_FcgR2a","IPV3_IgG1"
"204","PRN_FcgR2a","PRN_IgG2"
"205","PRN_FcgR2a","PRN_IgG1"
"206","PRN_FcgR2a","PT_IgG"
"207","PRN_FcgR2a","PT_ADCD"
"208","IPV3_ADCD","PRN_ADNP"
"209","IPV3_ADCD","IPV3_FcgR2a"
